0	88
0	89
0	90
0	91
0	92
0	93
1	83
1	84
1	85
1	86
1	94
1	95
1	96
1	97
1	98
1	99
1	100
1	101
2	82
2	102
3	82
3	103
4	80
4	81
4	103
5	76
5	77
5	78
5	79
5	103
6	62
6	63
6	75
6	103
7	59
7	60
7	61
7	64
7	65
7	66
7	67
7	73
7	74
7	103
8	57
8	58
8	68
8	69
8	70
8	71
8	72
8	104
9	56
9	105
9	106
10	55
10	107
11	55
11	108
12	54
12	107
12	113
12	114
12	115
12	116
12	117
13	48
13	49
13	53
13	107
13	111
13	112
13	113
13	118
13	119
13	120
13	121
14	43
14	44
14	45
14	46
14	47
14	49
14	50
14	51
14	52
14	108
14	109
14	110
14	122
14	123
14	124
15	34
15	35
15	36
15	42
15	125
15	126
15	127
16	33
16	37
16	38
16	39
16	41
16	128
16	129
16	130
16	131
17	23
17	24
17	31
17	32
17	40
17	132
17	133
17	134
17	135
18	23
18	25
18	26
18	29
18	30
18	136
18	137
18	138
18	139
18	140
18	141
18	142
19	23
19	27
19	28
19	142
19	143
20	23
20	143
21	23
21	142
22	23
22	142
23	22
23	142
24	22
24	141
25	22
25	141
26	19
26	20
26	21
26	141
27	18
27	140
28	18
28	140
29	18
29	140
30	18
30	140
31	18
31	140
32	18
32	140
33	18
33	140
34	17
34	140
35	17
35	140
36	16
36	140
37	16
37	139
38	16
38	139
39	16
39	139
40	16
40	17
40	18
40	139
41	19
41	139
42	20
42	139
43	21
43	139
44	21
44	139
45	20
45	140
46	20
46	140
47	13
47	19
47	140
48	12
48	14
48	18
48	140
49	0
49	1
49	2
49	3
49	10
49	11
49	15
49	16
49	17
49	140
50	0
50	3
50	8
50	9
50	140
51	1
51	4
51	6
51	7
51	140
52	1
52	5
52	133
52	140
53	1
53	131
53	132
53	134
53	135
53	136
53	140
54	1
54	130
54	137
54	140
55	1
55	129
55	138
55	139
55	140
56	2
56	129
57	3
57	128
58	3
58	125
58	126
58	127
58	128
59	3
59	121
59	122
59	123
59	124
60	3
60	120
61	4
61	118
61	119
62	5
62	6
62	117
63	7
63	8
63	116
64	9
64	115
65	9
65	113
65	114
66	9
66	111
66	112
67	9
67	110
68	10
68	110
69	10
69	109
70	10
70	109
71	10
71	108
72	10
72	108
73	10
73	107
74	10
74	106
75	10
75	106
76	10
76	105
77	9
77	79
77	80
77	81
77	82
77	83
77	84
77	85
77	86
77	104
78	9
78	77
78	78
78	87
78	103
79	9
79	75
79	76
79	88
79	102
80	7
80	8
80	74
80	88
80	100
80	101
81	7
81	73
81	89
81	90
81	91
81	92
81	94
81	95
81	99
81	100
82	6
82	73
82	96
82	97
82	98
83	5
83	73
84	4
84	73
85	4
85	74
86	4
86	74
87	4
87	74
88	4
88	5
88	74
89	5
89	74
90	5
90	74
91	6
91	74
92	6
92	8
92	9
92	68
92	69
92	70
92	71
92	72
92	73
92	74
93	6
93	7
93	10
93	66
93	67
94	11
94	64
94	65
95	12
95	63
96	13
96	61
96	62
97	14
97	56
97	58
97	59
97	60
98	15
98	23
98	24
98	25
98	26
98	27
98	56
98	57
99	16
99	21
99	22
99	28
99	29
99	56
100	16
100	19
100	20
100	30
100	31
100	38
100	39
100	56
101	17
101	18
101	32
101	33
101	34
101	35
101	36
101	37
101	40
101	56
102	41
102	56
103	41
103	55
104	41
104	55
105	42
105	55
106	43
106	53
106	54
106	55
107	44
107	51
107	52
108	44
108	48
108	49
108	50
109	45
109	46
109	47
