0	77
0	78
0	79
0	81
0	83
0	84
0	85
1	76
1	79
1	80
1	82
1	86
2	76
2	79
2	87
3	75
3	88
4	74
4	88
5	73
5	89
6	69
6	70
6	71
6	72
6	90
6	91
7	68
7	92
8	66
8	67
8	93
9	64
9	65
9	93
10	57
10	58
10	59
10	60
10	61
10	62
10	63
10	93
11	57
11	93
12	57
12	93
13	56
13	93
14	55
14	93
15	53
15	54
15	93
16	52
16	92
17	51
17	92
18	50
18	92
19	50
19	92
20	50
20	92
21	50
21	91
22	50
22	91
23	50
23	91
24	49
24	91
25	49
25	91
26	49
26	92
27	49
27	93
28	48
28	93
29	47
29	94
30	48
30	94
31	48
31	95
32	49
32	96
33	50
33	96
34	50
34	97
35	51
35	97
36	51
36	97
37	51
37	97
38	52
38	97
39	52
39	97
40	52
40	97
41	53
41	97
42	53
42	98
43	53
43	99
44	53
44	98
45	53
45	98
46	54
46	98
47	55
47	99
47	100
48	55
48	101
49	55
49	102
49	103
50	55
50	104
51	55
51	104
52	56
52	104
53	56
53	104
54	56
54	104
55	56
55	104
56	55
56	104
57	55
57	104
58	54
58	105
59	54
59	105
60	53
60	54
60	105
61	53
61	105
62	52
62	106
63	52
63	107
64	50
64	51
64	108
65	50
65	108
66	51
66	109
67	51
67	110
67	111
68	51
68	111
69	49
69	50
69	112
70	15
70	45
70	46
70	47
70	48
70	113
71	13
71	14
71	16
71	17
71	18
71	19
71	40
71	41
71	42
71	43
71	44
71	113
72	11
72	12
72	20
72	21
72	22
72	23
72	36
72	37
72	38
72	39
72	114
73	6
73	9
73	10
73	24
73	36
73	115
74	5
74	7
74	8
74	25
74	35
74	116
75	4
75	26
75	35
75	116
76	5
76	26
76	27
76	34
76	117
77	3
77	4
77	28
77	29
77	30
77	31
77	32
77	33
77	118
78	3
78	118
79	3
79	119
80	3
80	119
81	3
81	120
81	121
81	122
82	3
82	123
82	124
82	125
82	126
82	127
82	128
82	129
82	130
82	131
82	132
82	133
82	134
82	135
82	136
82	137
82	138
83	2
83	3
83	138
84	0
84	1
84	139
85	0
85	139
86	0
86	1
86	139
87	2
87	139
88	2
88	138
89	3
89	138
90	4
90	138
91	4
91	137
92	4
92	136
93	5
93	135
93	136
94	6
94	137
94	138
95	7
95	138
96	7
96	8
96	139
97	9
97	10
97	140
97	141
97	142
98	10
98	143
98	144
98	145
99	9
99	146
99	147
100	8
100	148
100	149
100	150
101	7
101	151
102	8
102	9
102	10
102	152
103	11
103	152
104	10
104	152
105	9
105	152
106	9
106	153
107	9
107	153
108	10
108	153
109	10
109	153
110	11
110	153
111	11
111	26
111	27
111	28
111	29
111	30
111	31
111	152
112	11
112	25
112	32
112	33
112	150
112	151
113	11
113	12
113	13
113	24
113	33
113	34
113	35
113	36
113	149
114	13
114	14
114	22
114	23
114	37
114	148
114	149
115	14
115	21
115	38
115	150
115	151
116	15
116	20
116	39
116	152
117	15
117	16
117	18
117	19
117	39
117	152
118	17
118	40
118	153
119	40
119	153
120	40
120	153
121	40
121	151
121	152
122	40
122	150
123	41
123	149
124	41
124	145
124	146
124	147
124	148
125	40
125	137
125	140
125	144
126	40
126	136
126	138
126	139
126	141
126	142
126	143
127	41
127	135
128	41
128	135
129	42
129	130
129	131
129	132
129	133
129	134
130	43
130	128
130	129
131	43
131	128
132	44
132	45
132	128
133	46
133	128
134	46
134	128
135	47
135	128
136	48
136	127
137	49
137	50
137	127
138	50
138	127
139	51
139	126
140	51
140	125
141	51
141	106
141	124
142	50
142	51
142	94
142	95
142	96
142	97
142	98
142	99
142	100
142	101
142	102
142	103
142	104
142	105
142	107
142	119
142	120
142	123
142	124
143	49
143	93
143	108
143	109
143	110
143	118
143	119
143	121
143	122
144	49
144	91
144	92
144	110
144	116
144	117
145	49
145	90
145	110
145	115
146	49
146	90
146	111
146	112
146	113
146	114
147	49
147	90
148	50
148	90
149	50
149	90
150	50
150	90
151	50
151	90
152	50
152	90
153	50
153	51
153	52
153	89
154	53
154	89
155	54
155	89
156	54
156	89
157	54
157	87
157	88
158	53
158	87
159	53
159	86
160	53
160	86
161	52
161	86
162	52
162	86
163	52
163	86
164	52
164	86
165	53
165	85
166	54
166	84
167	53
167	84
168	53
168	83
169	52
169	82
170	52
170	70
170	71
170	72
170	73
170	74
170	75
170	76
170	77
170	78
170	79
170	81
171	52
171	67
171	68
171	69
171	80
172	52
172	65
172	66
173	52
173	53
173	64
174	54
174	55
174	56
174	57
174	58
174	59
174	62
174	63
175	60
175	61
