0	40
0	41
1	40
1	42
2	39
2	43
2	45
3	38
3	44
3	46
3	47
3	48
4	37
4	49
4	50
4	51
5	36
5	52
5	53
5	54
6	36
6	55
6	56
6	61
6	62
7	36
7	57
7	58
7	59
7	60
7	63
7	64
7	65
8	36
8	66
8	67
9	35
9	68
9	69
10	35
10	70
11	34
11	71
11	72
12	34
12	73
13	34
13	74
13	75
14	34
14	76
15	34
15	77
15	78
16	35
16	79
16	80
17	35
17	81
17	82
17	87
17	88
17	89
17	90
18	35
18	83
18	84
18	85
18	86
18	91
18	92
18	93
18	94
19	34
19	95
19	96
19	97
19	98
19	99
20	34
20	100
21	34
21	101
22	33
22	102
22	103
23	32
23	104
24	31
24	105
24	106
24	107
25	31
25	107
25	108
25	109
25	110
25	111
25	112
25	113
26	31
26	114
26	115
26	116
26	117
27	26
27	27
27	28
27	29
27	30
27	117
28	23
28	24
28	25
28	30
28	116
29	21
29	22
29	116
30	19
30	20
30	115
31	18
31	115
32	18
32	114
33	16
33	17
33	114
34	15
34	114
35	14
35	115
36	14
36	115
37	13
37	14
37	115
38	13
38	115
39	13
39	115
40	12
40	115
41	12
41	115
42	10
42	11
42	115
43	10
43	115
44	9
44	116
45	8
45	9
45	116
46	6
46	7
46	116
47	5
47	6
47	116
48	5
48	117
49	4
49	117
50	4
50	117
51	4
51	117
52	4
52	117
53	4
53	117
54	4
54	117
55	4
55	117
56	4
56	117
57	3
57	118
58	3
58	118
59	3
59	118
60	2
60	119
61	2
61	120
62	2
62	120
63	2
63	121
63	122
64	2
64	123
65	2
65	123
66	2
66	124
67	2
67	124
68	1
68	125
69	1
69	125
70	1
70	126
71	1
71	126
72	1
72	127
73	1
73	127
74	1
74	127
75	1
75	128
76	1
76	128
77	1
77	128
78	1
78	128
79	1
79	129
79	130
79	131
79	132
79	133
79	134
79	135
79	136
79	137
79	138
79	139
79	140
80	2
80	141
80	142
81	2
81	143
81	144
82	3
82	144
83	4
83	145
84	4
84	145
85	5
85	146
86	6
86	146
87	6
87	147
88	6
88	7
88	147
89	8
89	148
90	8
90	149
91	8
91	150
92	7
92	151
93	7
93	152
94	7
94	153
94	154
95	7
95	155
96	7
96	156
97	7
97	156
98	8
98	155
99	8
99	154
100	7
100	154
101	7
101	153
102	6
102	153
103	5
103	153
104	4
104	84
104	85
104	153
105	3
105	86
105	87
105	88
105	153
106	3
106	81
106	89
106	90
106	91
106	92
106	93
106	152
107	1
107	2
107	80
107	94
107	152
108	1
108	79
108	95
108	152
109	1
109	66
109	67
109	68
109	69
109	78
109	95
109	152
110	0
110	64
110	65
110	70
110	71
110	72
110	73
110	74
110	78
110	96
110	152
111	0
111	62
111	63
111	75
111	76
111	77
111	96
111	152
112	0
112	60
112	61
112	97
112	152
113	0
113	57
113	58
113	59
113	98
113	152
114	0
114	49
114	50
114	51
114	54
114	55
114	56
114	98
114	152
115	1
115	45
115	46
115	47
115	48
115	52
115	53
115	99
115	151
116	1
116	41
116	42
116	43
116	44
116	100
116	151
117	1
117	38
117	39
117	40
117	101
117	150
118	1
118	36
118	37
118	102
118	150
119	2
119	33
119	34
119	35
119	101
119	149
120	2
120	29
120	30
120	31
120	32
120	100
120	149
121	2
121	26
121	27
121	28
121	98
121	99
121	149
122	2
122	21
122	22
122	23
122	24
122	25
122	96
122	97
122	148
123	2
123	18
123	19
123	20
123	95
123	148
124	2
124	13
124	14
124	15
124	16
124	17
124	95
124	148
125	3
125	11
125	12
125	94
125	148
126	4
126	5
126	7
126	8
126	9
126	10
126	94
126	148
127	6
127	93
127	148
128	93
128	148
129	93
129	148
130	93
130	148
131	93
131	147
132	93
132	147
133	92
133	93
133	147
134	92
134	147
135	146
136	91
136	146
137	91
137	147
138	90
138	148
138	149
139	90
139	150
139	151
140	89
140	152
140	153
141	89
141	154
142	89
142	155
143	89
143	156
144	89
144	157
145	89
145	158
146	89
146	159
147	90
147	158
148	90
148	158
149	90
149	158
150	90
150	157
151	91
151	156
151	157
152	92
152	155
153	93
153	154
154	93
154	154
155	94
155	154
156	94
156	154
157	95
157	154
158	96
158	155
159	96
159	154
160	96
160	97
160	154
161	96
161	97
161	154
162	95
162	154
163	92
163	93
163	94
163	154
164	90
164	91
164	153
165	89
165	153
166	87
166	88
166	153
167	86
167	87
167	153
168	84
168	85
168	153
169	80
169	81
169	82
169	83
169	84
169	143
169	144
169	145
169	146
169	147
169	148
169	149
169	150
169	151
169	152
170	80
170	142
171	79
171	142
172	79
172	142
173	79
173	141
174	78
174	141
175	78
175	142
176	78
176	143
177	78
177	144
178	77
178	144
179	77
179	144
180	76
180	143
181	76
181	143
182	75
182	142
182	143
183	76
183	139
183	140
183	141
184	77
184	138
185	77
185	139
186	77
186	137
186	138
187	77
187	137
188	77
188	136
189	76
189	135
190	77
190	134
191	76
191	134
192	76
192	133
193	76
193	132
194	77
194	132
195	78
195	131
196	79
196	80
196	131
197	81
197	131
198	82
198	83
199	83
199	132
200	84
200	132
201	85
201	132
202	85
202	132
203	86
203	131
204	86
204	131
205	86
205	131
206	86
206	131
207	86
207	131
208	87
208	131
209	87
209	131
210	87
210	129
210	130
211	88
211	89
211	128
212	90
212	91
212	92
212	93
212	128
213	93
213	128
214	93
214	128
215	93
215	128
216	94
216	128
217	94
217	129
218	94
218	130
219	94
219	95
219	96
219	131
220	96
220	97
220	130
221	98
221	130
222	98
222	130
223	99
224	99
224	131
225	100
225	131
226	101
226	131
227	101
227	102
227	131
228	102
228	130
229	103
229	129
230	103
230	129
231	103
231	129
232	104
232	105
232	129
233	106
233	107
233	129
234	108
234	129
235	109
235	110
235	111
235	129
236	112
236	130
237	113
237	130
238	113
238	114
238	128
238	129
239	115
239	126
239	127
240	116
240	117
240	118
240	126
241	119
241	120
241	121
241	122
241	126
242	123
242	124
242	125
242	126
