0	71
1	53
1	54
1	55
1	56
1	57
1	58
1	68
1	69
1	70
1	72
2	51
2	52
2	59
2	60
2	61
2	62
2	66
2	67
2	72
3	49
3	50
3	63
3	64
3	65
3	73
4	44
4	45
4	46
4	47
4	48
4	73
5	41
5	42
5	43
5	73
6	30
6	31
6	32
6	33
6	34
6	35
6	36
6	37
6	38
6	39
6	40
6	74
7	29
7	74
8	28
8	75
9	27
9	75
10	25
10	26
10	76
11	24
11	76
12	23
12	77
13	22
13	77
14	21
14	78
14	79
15	21
15	80
15	81
16	21
16	82
17	21
17	83
18	21
18	22
18	84
18	85
18	86
18	87
19	22
19	88
19	89
19	92
19	93
19	94
19	95
19	96
19	97
19	98
19	99
19	100
19	101
20	22
20	90
20	91
20	102
21	22
21	103
22	10
22	11
22	12
22	13
22	14
22	15
22	16
22	17
22	18
22	19
22	20
22	22
22	104
23	9
23	21
23	22
23	105
23	106
23	107
24	8
24	108
25	7
25	109
25	110
26	6
26	111
26	112
26	113
26	114
27	5
27	115
27	116
27	117
27	118
27	119
28	4
28	5
28	119
29	3
29	119
30	3
30	119
31	3
31	120
32	2
32	120
33	2
33	120
34	2
34	120
35	2
35	120
36	1
36	120
37	1
37	120
38	0
38	120
39	0
39	1
39	2
39	3
39	4
39	5
39	6
39	120
40	7
40	8
40	9
40	10
40	120
41	10
41	119
42	9
42	120
43	9
43	120
44	8
44	121
45	8
45	122
45	123
46	7
46	124
47	7
47	124
48	7
48	125
49	8
49	126
50	8
50	126
51	8
51	127
52	8
52	127
53	8
53	128
54	8
54	128
55	8
55	128
56	8
56	128
57	8
57	128
58	9
58	128
59	9
59	128
60	9
60	128
61	9
61	128
62	10
62	129
63	10
63	129
64	10
64	129
65	10
65	129
66	10
66	129
67	10
67	129
68	10
68	129
69	10
69	129
70	10
70	129
71	11
71	129
72	11
72	129
73	11
73	129
74	12
74	129
75	13
75	129
76	13
76	129
77	14
77	15
77	130
78	16
78	130
79	16
79	130
80	17
80	130
81	17
81	129
82	18
82	128
83	18
83	127
84	19
84	126
85	19
85	124
85	125
86	20
86	123
87	20
87	122
88	20
88	121
89	21
89	121
90	21
90	120
91	21
91	120
92	21
92	120
93	22
93	23
93	24
93	25
93	26
93	27
93	28
93	29
93	30
93	31
93	32
93	33
93	119
94	34
94	35
94	117
94	118
95	36
95	37
95	116
96	37
96	115
97	38
97	114
98	38
98	113
99	39
99	112
100	39
100	110
100	111
101	40
101	109
102	40
102	108
103	41
103	105
103	106
103	107
104	42
104	100
104	101
104	102
104	103
104	104
105	43
105	99
106	44
106	98
107	45
107	98
108	46
108	47
108	97
109	48
109	96
110	49
110	96
111	49
111	96
112	48
112	97
113	47
113	97
114	47
114	97
115	46
115	97
116	46
116	98
117	46
117	98
118	46
118	98
119	46
119	97
120	45
120	97
121	45
121	96
122	45
122	96
123	45
123	96
124	45
124	96
125	45
125	96
126	45
126	96
127	45
127	96
128	45
128	96
129	44
129	96
130	44
130	95
131	43
131	95
132	43
132	94
133	42
133	94
134	42
134	93
135	42
135	93
136	41
136	92
137	41
137	92
138	41
138	92
139	41
139	91
140	41
140	90
141	41
141	89
142	41
142	87
142	88
143	41
143	86
144	41
144	85
145	40
145	83
145	84
146	40
146	82
147	40
147	81
147	82
148	40
148	81
149	39
149	81
150	39
150	81
151	40
151	80
152	41
152	42
152	68
152	69
152	70
152	71
152	78
152	79
153	43
153	44
153	65
153	66
153	67
153	72
153	73
153	77
154	45
154	46
154	63
154	64
154	74
154	75
154	76
155	47
155	61
155	62
156	48
156	59
156	60
157	49
157	58
158	50
158	56
158	57
159	51
159	55
160	52
160	53
160	54
