0	62
0	63
0	65
0	66
1	59
1	60
1	61
1	67
1	68
2	58
2	68
3	57
3	68
3	69
4	57
4	70
4	71
5	56
5	71
6	56
6	71
7	55
7	71
8	53
8	54
8	71
9	53
9	71
9	72
9	73
9	74
10	51
10	53
10	75
11	50
11	52
11	75
11	76
12	50
12	74
13	50
13	73
14	22
14	50
14	73
15	21
15	23
15	50
15	73
15	74
15	75
15	76
15	77
15	78
15	79
15	80
16	20
16	23
16	24
16	49
16	81
16	82
16	83
16	84
16	85
16	86
16	87
16	88
16	89
17	20
17	25
17	28
17	29
17	48
17	89
18	19
18	20
18	26
18	27
18	30
18	48
18	89
19	18
19	30
19	48
19	90
19	91
19	92
20	17
20	31
20	48
20	93
20	94
20	95
20	96
21	16
21	31
21	47
21	97
21	98
22	0
22	1
22	2
22	3
22	4
22	16
22	31
22	47
22	99
23	0
23	5
23	6
23	7
23	8
23	9
23	10
23	14
23	15
23	16
23	31
23	46
23	100
24	1
24	11
24	12
24	13
24	31
24	44
24	45
24	100
25	1
25	31
25	42
25	43
25	99
26	1
26	2
26	32
26	37
26	38
26	39
26	40
26	41
26	99
27	3
27	32
27	38
27	99
28	4
28	33
28	39
28	99
29	5
29	6
29	7
29	34
29	40
29	100
29	101
30	7
30	34
30	41
30	102
30	103
31	7
31	34
31	40
31	104
31	105
31	106
31	107
32	8
32	35
32	38
32	39
32	108
32	109
32	113
33	8
33	36
33	37
33	110
33	111
33	112
33	114
33	115
34	9
34	115
35	9
35	10
35	116
36	11
36	116
37	11
37	117
37	118
37	119
38	11
38	120
39	12
39	120
40	12
40	121
41	12
41	122
41	123
42	11
42	124
43	11
43	124
44	12
44	125
45	11
45	126
45	127
46	11
46	128
46	129
47	11
47	130
48	11
48	12
48	13
48	14
48	15
48	16
48	131
49	17
49	132
50	17
50	133
51	17
51	133
52	16
52	134
53	16
53	135
54	17
54	136
55	17
55	137
55	138
56	18
56	139
56	140
57	19
57	140
57	141
57	142
57	143
58	19
58	143
59	20
59	142
60	19
60	20
60	141
61	19
61	140
62	17
62	18
62	19
62	140
63	17
63	140
64	17
64	133
64	134
64	135
64	140
65	18
65	65
65	66
65	132
65	133
65	136
65	137
65	138
65	139
66	18
66	64
66	67
66	132
67	18
67	63
67	67
67	132
68	19
68	63
68	67
68	132
69	19
69	63
69	68
69	69
69	132
70	19
70	63
70	69
70	132
71	19
71	63
71	69
71	70
71	131
72	19
72	63
72	70
72	131
73	19
73	63
73	70
73	130
74	18
74	63
74	70
74	129
75	17
75	63
75	70
75	129
76	16
76	17
76	63
76	70
76	101
76	102
76	103
76	104
76	105
76	106
76	107
76	108
76	129
77	15
77	62
77	71
77	72
77	101
77	109
77	110
77	111
77	129
78	15
78	62
78	73
78	99
78	100
78	112
78	129
79	13
79	14
79	62
79	72
79	73
79	97
79	98
79	112
79	129
80	12
80	62
80	72
80	96
80	112
80	129
81	12
81	13
81	62
81	73
81	81
81	82
81	95
81	96
81	111
81	129
82	14
82	15
82	16
82	61
82	62
82	74
82	80
82	83
82	95
82	111
82	128
83	17
83	28
83	29
83	30
83	31
83	32
83	59
83	60
83	74
83	78
83	79
83	84
83	85
83	86
83	88
83	89
83	90
83	91
83	92
83	93
83	112
83	115
83	116
83	117
83	118
83	127
84	18
84	23
84	24
84	25
84	26
84	27
84	32
84	33
84	57
84	58
84	59
84	75
84	77
84	87
84	112
84	114
84	119
84	126
85	19
85	20
85	21
85	22
85	34
85	50
85	51
85	53
85	54
85	55
85	56
85	76
85	77
85	113
85	120
85	126
86	35
86	49
86	52
86	121
86	122
86	123
86	127
87	35
87	40
87	48
87	124
87	125
87	126
88	35
88	39
88	41
88	42
88	43
88	44
88	45
88	46
88	47
89	36
89	37
89	38
89	39
